0.5;"Detective Conan Episode 996 ""The \NSkilled Hawk Hides His Crimes"""
0.5;You'll stress out the hawk \Nif you point or wave at him!
0.5;Apply miraculous detective skills \Nto the secrets of the heart!
0.5;A traditional-style home \Ncafé holds a falconry event.
0.5;with the body of a child \Nand the mind of an adult,
0.5;You're lucky. You have the whole \Nplace to yourselves today.
0.5;It's quiet today, but this place \Nwas thriving until recently.
0.5;He quit his office job to open \Na traditional-style home café,
0.5;and is currently holding an event \Nto revitalize his mountain village.
0.5;Serene and beautiful mountain villages have \Nthe mysterious ability to soothe people's hearts.
0.5;I began this event because I wanted \Nmore people to learn about that.
0.5;produce memories a little \Ndifferent from one's everyday life.
0.5;I'm sorry. I forgot to get \Nyour signature in one spot.
0.5;These animals are the physical \Nrepresentation of the experience
0.5;and turn it while waiting \Nfor the pressure to rise.
0.5;I used to go into the \Ncity to sell puffed rice.
0.5;The other farmers who grew \Nrice quit farming, too.
0.5;So I'm grateful to Genichi-san for allowing \Nme to make puffed rice at this café.
0.5;we close the lid so the puffed \Nrice doesn't go flying.
0.5;You look like a dove that's \Nbeen shot by a pea shooter.
0.5;Finally, we coat the rice with \Nsugar water and mix well.
0.5;Among them, raptors are my \Nfavorite, especially hawks.
0.5;Things are quiet now, but lots \Nof people used to come before.
0.5;I'm hoping to liven up this place \Nwith this guy like we used to.
0.5;So if you could promote \Ntoday's event at school,
0.5;The main event of our café's \NOkuho Mountain Village Festival.
0.5;There's a lure with rabbit fur and meat \Nhanging in a clearing on that mountain.
0.5;The victim Takehara Genichi-san was \Ninside the thicket with a shotgun.
0.5;However, the shell unfortunately \Nstruck Genichi-san himself.
0.5;You said just pointing at a hawk \Nwith your finger is a bad idea.
0.5;Pardon me. Did you find anything \Naround here that shines?
0.5;Perhaps it was the sunlight \Nreflecting off his shotgun.
0.5;But, Mori-kun, unlike other guns, \Nshotguns have long barrels.
0.5;Is it possible for someone to accidentally \Nshoot themselves with one?
0.5;He probably held the gun \Nlike this, then this,
0.5;She seems okay, but there's no \Ntelling how she really feels.
0.5;I know Genichi-san won't come back \Nno matter how much I apologize.
0.5;This is probably the last \Nyear we'll hold this event.
0.5;My husband won't be able to \Nrest in peace if we stop now.
0.5;like getting caught in crow \Nguards or fishing line.
0.5;A device was used to disguise \Nhis death as an accident.
0.5;There was fishing line strung \Nup where the husband died.
0.5;The hawk flew off course because \Nits feet got caught on it.
0.5;But, Mori-san, we didn't find \Nany fishing line at the scene.
0.5;It was at the bottom of a nearby \Nravine, wrapped around a wooden drum.
0.5;The culprit must've wrapped the \Nfishing line around the drum
0.5;and dropped it down the ravine so it \Nwouldn't remain at the crime scene.
0.5;The thread was tied to a \Nshotgun set up in the thicket.
0.5;The thread was drawn in \Nfront of the hawk's target.
0.5;That shell pierced the fastener on the \Ndevice supporting Genichi-san's body.
0.5;The shotgun was also dragged down by the \Nfishing line and left at the crime scene.
0.5;But Mori-san, why did the \Nculprit set up that device?
0.5;The events of this festival \Noccur at fixed times.
0.5;Ishima-san, who is in charge of the puffed \Nrice demonstration, was exactly on schedule.
0.5;The culprit knew this and killed the husband \Nas the puffed rice machine made a loud noise.
0.5;At that time, I thought I heard a gunshot \Nin what I believed to be an echo.
0.5;But there was no echo when I shouted to \Nthe person I thought was the husband.
0.5;And the person absent at \Nthat time was you, ma'am.
0.5;if you shot him during the puffed \Nrice demonstration, didn't you?
0.5;There's was a bloodstain on the \Nsame spot on your husband's body.
0.5;The blood was also on your \Nhusband's hunting jacket.
0.5;It probably stained the \Nsame spot when you wore it.
0.5;I thought if I killed that man using the \Nmountain village's power that he mocked,
0.5;then that poor hawk who \Nwas simply used for profit
0.5;Ma'am, you can tell us \Nabout it at the station.
0.5;Exterminating crows is an \Nimportant job falconers perform.
0.5;Hawks don't attack people, \Nbut crows do, so be careful.
0.5;Surely you didn't just want to show \Nus your improved talent for disguises.
0.5;This morning I received a message \Nfrom Kir, Mizunashi Rena.
0.5;No. It's the name of a liquor \Nyou're very familiar with.
0.5;When I was in the Organization, \NI heard the name a couple of times.
0.5;Since she sent only one word, \Nit was probably an urgent message.
0.5;In any case, tell James \Nsomeone big is on the move.
0.5;Always determining the one truth with the \Nbody of a child and the mind of an adult,
0.5;By the way, did you see \Nyesterday's Tokyo Derby?
0.5;That's right! It's no wonder \Nhe's their star player!
0.5;I told you before. I don't \Nknow much about liquor.
0.5;To get information on Rum, close adviser \Nto the Black Organization's boss,
0.5;who's infiltrated the Organization, or ask \Nundercover public safety officer Amuro-san...
0.5;At the very least, that's what \NI heard while I was there.
