0.5;Un oiseau de proie\Nnommé buse de Harris.
0.5;Voilà ce qui arrive\Nquand on veut crâner.
0.5;Déceleur de la vérité, un cerveau\Nd'adulte dans un corps d'enfant...
0.5;vous comptez vraiment\Nfaire un festival ?
0.5;a le pouvoir d'apaiser\Nle cœur des gens.
0.5;Je voulais la faire découvrir\Nau plus grand nombre.
0.5;c'est vrai que se retrouver\Nentouré de nature
0.5;nous permet de nous échapper\Nde la vie quotidienne.
0.5;Excusez-moi, j'ai oublié\Nde vous demander une signature.
0.5;Et puis,\Nils risqueraient de me tuer.
0.5;C'est un plat mijoté\Navec de la viande de sanglier.
0.5;Espérons que j'arrive\Nà en attraper un.
0.5;j'ai fabriqué de mes mains\Ntous les animaux du café.
0.5;Mais comme je n'ai pas\Nd'autre talent,
0.5;Ces figurines représentent\Nl'expérience
0.5;on tourne\Net on attend que la pression monte.
0.5;À l'époque, j'allais souvent\Nvendre mon riz soufflé.
0.5;Les gamins de ton âge\Nvenaient se presser,
0.5;je suis le seul du coin\Nqui continue à en faire.
0.5;Mes collègues qui cultivaient le riz\Nont tous arrêté.
0.5;de me laisser souffler du riz\Ndans son café.
0.5;on met la grille\Npour pouvoir le récupérer.
0.5;Mais j'ai cru entendre\Nun coup de feu.
0.5;Ne t'inquiète pas,\Ndétends ta posture.
0.5;C'est ce qui m'a amené\Nà devenir fauconnier.
0.5;J'étais vraiment heureux\Nde faire ce métier.
0.5;si vous pouviez parler\Nde cet endroit,
0.5;Ce sera tout\Npour le spectacle de fauconnerie.
0.5;Le clou du spectacle\Ndu festival d'Hokuho,
0.5;nous allons envoyer le faucon\Njusqu'à cette cible !
0.5;disposé sur cette zone ouverte\Ndans la montagne.
0.5;Je vais le faire voler\Njusque-là.
0.5;Monsieur !\NBon sang, monsieur !
0.5;Tu penses donc\Nque c'est un accident ?
0.5;était dans ce buisson\Narmé d'un fusil
0.5;Mais malheureusement,\Nla balle l'a atteint, lui.
0.5;Le faucon n'attaque pas\Nles humains !
0.5;C'est le cas\Nde presque tous les animaux !
0.5;Vous m'avez mis en garde\Nde ne pas le pointer du doigt.
0.5;j'ai cru voir une chose briller\Nprès de cet endroit.
0.5;Pardon, vous avez trouvé\Nun objet réfléchissant près d'ici ?
0.5;Le fusil de chasse\Na pu émettre un flash.
0.5;le canon d'un fusil est plus long\Nque celui d'un pistolet.
0.5;Mais sache\Nque je suis vraiment navré.
0.5;Ne te mortifie pas,\NTetsu.
0.5;Mais le festival est terminé\Npour cette année,
0.5;Je fais ce métier\Ncar j'adore les faucons.
0.5;Je voulais soigner\Nune blessure à sa patte.
0.5;une blessure ici peut-être fatale,\Nmais heureusement,
0.5;comment se blessent-ils,\Nen général ?
0.5;mais ils se prennent souvent\Ndans des fils ou des leurres.
0.5;C'est bien vous\Nqui avez créé tout ça ?
0.5;Inspecteur,\Nnous sommes prêts à partir.
0.5;On va nous aussi\Ny aller tranquillement.
0.5;pouvez-vous rassembler\Ntout le monde ?
0.5;La mort de Genichi\Nn'est pas accidentelle, en vérité.
0.5;Le faucon s'est pris la patte\Ndedans lors de sa course.
0.5;Mais M. Môri,\Nnous n'avons retrouvé aucun fil.
0.5;pour cacher le dispositif,\Nc'est certain.
0.5;Quand l'oiseau\Nse prit la patte dedans,
0.5;Le projectile a atteint le fermoir\Ndu dispositif retenant
0.5;Le fusil fut traîné au sol\Npar le fil
0.5;Le meurtre de Genichi\Ns'est déroulé plus tôt.
0.5;M. Ishima a bien veillé\Nà respecter le planning.
0.5;il a attendu que la machine\Nfasse grand bruit
0.5;J'ai pris le coup de feu\Npour un écho
0.5;Vous voulez dire\Nque la personne
0.5;Une personne\Nn'était pas avec nous,
0.5;Vous avez profité\Nde la démonstration
0.5;Le corps de votre mari\Navait aussi du sang à cet endroit
0.5;Je suppose\Nque vous avez été salie
0.5;Je vends tout\Npour repartir de zéro.
0.5;Tu ne peux pas,\Non a monté ce café ensemble
0.5;ce café et toi,\Nvous êtes des boulets pour moi !
0.5;J'ignorais que c'était\Nune telle ordure.
0.5;Je me suis dit\Nqu'il méritait de mourir
0.5;Et le pauvre faucon\Nexploité pour l'argent
0.5;serait aussi vengé\Nen quelque sorte.
0.5;nous continuerons\Ncette discussion au poste.
0.5;La chasse aux corbeaux\Nfait partie de mon travail.
0.5;Pourquoi nous avoir appelés ici\Nen précisant
0.5;de vérifier\Nqu'on n'était pas suivis ?
0.5;Ce matin, j'ai reçu un SMS\Nde Kir, Rena Mizunashi.
0.5;Dans l'Organisation,\Nj'avais entendu 2 ou 3 fois ce nom.
0.5;qu'elle n'a pas eu le temps\Nde te dire.
0.5;Quoi qu'il en soit, prévenez James\Nqu'un gros poisson s'agite...
0.5;Un cerveau d'adulte\Ndans un corps d'enfant...
0.5;"""Les Trois Premiers sur les lieux\N(1re partie)""."
0.5;Oui, j'ai regardé !\NHide a fait un coup du chapeau !
0.5;Oui ! Pas étonnant\Nqu'il soit international !
0.5;"C'est ""Rum"", comme le rhum\Nque boivent les pirates."
0.5;Je te l'ai déjà dit,\Nje n'y connais rien en alcool.
0.5;Pour avoir des infos sur Rum,\Nun proche du boss des Hommes en noir,
0.5;on doit attendre un appel\Nde Rena Mizunashi, infiltrée chez eux,
0.5;ou demander à l'autre taupe qu'est\NAmuro, de la Police secrète.
0.5;que Rum est le nom de code\Ndu numéro 2 des Hommes en noir.
0.5;C'est du moins ce que j'ai\Nentendu dire quand j'y étais,
0.5;Je ne l'ai jamais rencontré,\Nje te dis.
0.5;Quand j'étais dans l'Organisation,\Nj'ai entendu plein de descriptions.
0.5;Tous des doublures,\Naffirmaient même certains.
0.5;Un grand, un type efféminé\Net un vieil homme.
0.5;Attends, ne me dis pas que ce Rum\Ns'est lancé à ma recherche...
0.5;Non... Ils ont tous pour noms de code\Ndes variétés d'alcool.
0.5;Alors, je me demandais juste\Ns'il y avait un membre appelé Rum.
0.5;Raconte !\NÇa m'intrigue !
0.5;Oui ! Vous n'avez pas soif,\Naprès avoir joué au foot dans le parc ?
0.5;s'ils vendaient du ramune\Ndans ce magasin, là-bas.
0.5;Il y a peut-être quelqu'un\Nsur le point de tomber de très haut.
0.5;La dame...\NLa dame a été tuée !
0.5;"""3 hommes vont venir chez moi\Nchacun leur tour."
0.5;"""je ne sors pas\Nde mon appartement,"
0.5;"""appelle la police pour dire\Nque j'ai sans doute été tuée."""
0.5;Alors que le 3e homme\Nest reparti il y a une demi-heure !
0.5;un jeune\Navec des cheveux longs de fille,
0.5;Je n'arrive pas\Nà retrouver ce que c'était.
0.5;Quoi qu'il en soit,\Nemmène-nous chez elle.
0.5;C'est bien là-bas,\Nau fond ?
0.5;On s'est connus au parc,\Nun jour où je jouais seul.
0.5;Mais je suppose que ta mère,\Nelle, connaît cette dame...
0.5;J'habite maintenant chez mon tonton,\Nle frère de maman,
0.5;qui n'a pas le temps\Nde jouer avec moi.
0.5;cette dame a décidé\Nd'être ta partenaire de jeu ?
0.5;Oui. Et aujourd'hui, elle m'avait\Ninvité à venir jouer chez elle
0.5;elle ne me laissait pas\Nlui rendre visite.
0.5;Elle écrit des histoires\Npour des séries télé.
0.5;Elle m'a raconté plein de choses\Nsur ce qu'elle allait écrire.
0.5;Non, regarde par terre,\Naux pieds de la victime.
0.5;Si c'était vraiment un suicide,\Nelle serait montée sur quelque chose.
0.5;Quelqu'un l'a donc tuée\Net a tenté de maquiller ça en suicide.
0.5;Le meurtrier est sûrement\Nl'un des 3 hommes que ce petit a vus.
0.5;S'il y a une demi-heure\Nque le 3e est sorti d'ici,
0.5;de placer un marchepied\Npour imiter un suicide,
0.5;mais il n'y a aucun signe\Nde sortie précipitée.
0.5;je ne vois pas les griffures\Nque se font dans le cou
0.5;Si on l'avait endormie\Navant de la pendre, je comprendrais,
0.5;mais quand on élabore un tel plan,\Non n'oublie pas de placer un tabouret.
0.5;Ce porte-monnaie posé sur le bureau\Ndevrait donc contenir
0.5;Il n'y a que le reçu\Ndu distributeur de billets,
0.5;que la victime aurait retiré\N500 000 yens il y a 3 heures.
0.5;c'est sans doute\Nle mobile du meurtre...
0.5;... n'est clairement pas\Nsigné de leurs mains.
0.5;Tu surveillais donc cet appartement\Nà la demande de cette femme,
0.5;et après que 3 hommes sont venus\Npuis repartis à tour de rôle,
0.5;vous êtes entrés\Net l'avez trouvée comme ça.
0.5;La victime était une scénariste\Ndu nom de Yasue Komai, c'est ça ?
0.5;les gens parmi ses relations\Nqui auraient pu lui en vouloir
0.5;et les faire passer un tapissage\Ndevant ce gosse.
0.5;On a les noms des 3 hommes\Nqui devaient venir voir
0.5;Ils sont écrits dans l'agenda\Ninstallé sur cet ordinateur.
0.5;En début d'après-midi,\Nelle a reçu
0.5;Ronpei Sakaba, Kuramichi Habanaka\Net Denji Shibakaru.
0.5;ainsi que le calendrier,\Ncomportent les mêmes mentions.
0.5;Et comme les 500 000 yens\Nque la victime a retirés aujourd'hui
0.5;Identifiez ces 3 hommes\Net convoquez-les au commissariat.
0.5;Les hommes qui sont venus\Nà l'appartement...
0.5;Tu peux les désigner sans montrer\Nton visage à travers la rampe ?
0.5;le jeune aux cheveux longs\Nà sa gauche
0.5;Entendu.\NTakagi...
0.5;C'est quoi ce délire,\Nm'sieur l'enquêteur ?
0.5;Je suis juste venu voir l'affaire\Ndont tout le quartier parlait.
0.5;On est simplement\Ndes curieux qui passaient.
0.5;entrer et sortir à tour de rôle\Nde cet appartement
0.5;entre 14 et 15 heures, c'est-à-dire\Nà l'heure présumée de la mort.
0.5;Mlle Komai, la victime,\Ncraignait de se faire tuer
0.5;Et de ce fait,\Nelle avait démandé
0.5;à ce que l'on surveille\Nson appartement.
0.5;Vous voulez dire\Nque ce n'est pas un suicide ?
0.5;En général,\Nles pendaisons sont des suicides.
0.5;Comment savez-vous\Nque la victime s'est pendue ?
0.5;Elle m'avait fait venir\Npour m'entretenir d'un problème,
0.5;mais jamais je ne l'aurais crue\Nprête à se pendre.
0.5;Alors, à votre arrivée,\Nelle était déjà...
0.5;Oui... Et je n'ai aucune idée\Nde ce qui la torturait comme ça.
0.5;que je ne connais\Nni d'Ève ni d'Adam.
0.5;En bon vieux pote que j'étais,\Nje lui avais prêté une grosse somme
0.5;mais, ayant soudain besoin d'argent,\Nje l'ai priée de me rembourser.
0.5;Le montant était-il, par hasard,\Nde 500 000 yens ?
0.5;et je suis venu chercher\Nson script à peine terminé.
0.5;Elle l'avait posé\Njuste au-delà de l'entrée.
0.5;Je l'ai emporté\Npuis remis à l'assistant réal.
0.5;La victime s'était déjà pendue,\Nà ce moment-là ?
0.5;Moi non plus,\Nje ne sais pas ce qui la tourmentait
0.5;je n'avais pas le temps\Nde penser à ça.
0.5;Normalement, on appelle la police,\Nquand on voit une chose si choquante.
0.5;Il a raison.\NAussi pressé qu'on puisse être...
0.5;Vous n'aviez aucune raison, j'imagine,\Nde ne pas pouvoir appeler la police...
0.5;Ces enfants ont été les premiers\Nà découvrir le corps.
0.5;Même si, en fait, vous semblez\Nl'avoir trouvé encore plus tôt qu'eux.
0.5;Enfin bref,\Nvous allez entrer chacun votre tour
0.5;Elle devait me virer l'argent\Nsur mon compte avant 14 heures
0.5;mais, à la banque,\Nj'ai vu qu'il n'était pas arrivé,
0.5;alors je suis venu\Nle récupérer chez elle.
0.5;et je suis vite retourné\Nau guichet automatique.
0.5;Comme je devais régler\Nmon échéance aujourd'hui,
0.5;j'ai dû utiliser\Nle liquide que j'avais.
0.5;Et en quoi\Ncela constitue-t-il un alibi ?
0.5;Ben, les guichets automatiques\Nont des caméras de sécurité !
0.5;avec celui qu'il faut\Npour aller à la banque et revenir ici,
0.5;vous verrez que je n'ai pas eu\Nle temps de la tuer.
0.5;Sans être un vrai alibi,\Nça peut aider à l'enquête.
0.5;Très bien,\Nje vais avec lui à cette agence
0.5;D'accord, mais le vent s'est levé,\Nfaites attention à vos cendres.
0.5;Il va bel et bien falloir\Nles interroger plus en détail.
0.5;Il était bien sur les images\Nde la caméra de sécurité ?
0.5;Mais entre ses 2 passages à la banque,\Nil y a plus de 40 minutes.
0.5;il faut à peine 20 minutes\Npour faire l'aller-retour.
0.5;Sûrement pour s'enfuir en chemin.\NIl a fait plusieurs tentatives.
0.5;Alors, on les fait,\Nces interrogatoires ?
0.5;Bon, bah quand faut y aller...\NSoyez pas trop durs.
0.5;Je vous souhaite à tous\Nune excellente nouvelle année !
0.5;À commencer par le manga,\Nla série animée,
0.5;Detective Conan\Na connu un énorme succès
0.5;Le film, Zero, The Enforcer,\Na même battu des records !
0.5;Tout ça, c'est aussi grâce\Nà vous tous qui nous soutenez !
0.5;J'essaierai de faire\Nencore mieux que l'an dernier,
0.5;Allez !\NPour fêter vos retrouvailles !
0.5;Non, pas moyen !\NArrête avec ça !
0.5;Moi qui te proposais gentiment\Nde prendre une photo en amoureux !
0.5;Tu peux même l'embrasser\Nfougueusement, si tu veux !
0.5;"""Le voyage scolaire écarlate\N(1re partie : Rouge vif)"" !"
0.5;Tu ne devrais pas trop\Nt'approcher de moi.
0.5;Je t'ai dit\Nque j'avais un début de rhume.
0.5;Sonoko ! Arrête avec ça,\Nou je me fâche pour de bon !
0.5;Même fâchée, vous êtes toujours\Naussi ravissante, madame Kudô !
0.5;J'ai failli l'oublier\Nà force de la voir d'en bas,
0.5;On s'est rencontrés à la plage\Nil y a 10 ans, c'est ça ?
0.5;Masumi !\NOn va sur la plateforme du Kiyomizu !
0.5;On poursuivra cette conversation\Nplus tard.
0.5;On est dans le même groupe\Nque trois des plus belles filles
0.5;Je me demande\Nà quelle place est Ran...
0.5;T'inquiète. Je toucherai pas à Ran,\Nvu que tu lui as fait
0.5;Sache que le copain de Sonoko\Nest hyper balèze
0.5;C'est bien\Nque tu aies pu faire ce voyage.
0.5;Conan s'est jeté à l'eau pour éviter\Nà la peluche de tomber dans la mer.
0.5;C'était celle de quelqu'un d'autre,\Nmais bon...
0.5;Il a continué à chercher\Navec ses habits mouillés.
0.5;Au fait, vous avez l'air un peu sales,\Nvous aussi.
0.5;C'est parce qu'on a cherché\Nsous les voitures.
0.5;En fin de compte,\Nje vais devoir renoncer à ce voyage...
0.5;Enfin, mieux vaut cacher au monde\Nque Shinichi Kudô est vivant...
0.5;Oui, mais tu devras\Nobéir à mes instructions !
0.5;Mais ce n'est pas si haut que ça,\Nfinalement.
0.5;Ne te penche pas trop, Masumi !\NC'est dangereux !
0.5;Quelqu'un se serait suicidé\Nen sautant d'ici, il y a peu.
0.5;Dans ce cas, lance-toi\Net embrasse-le avec passion !
0.5;Profite d'être ici\Npour faire le grand saut !
0.5;Je suis ici incognito.\NGarde ça pour toi, d'accord ?\N
0.5;Madame Kudô...\NVotre mari vous trompe !
0.5;Non ?\NOn loge justement au même hôtel !
0.5;Je suis venue\Navec des camarades de fac
0.5;Au passage, tous ces camarades\Nsont devenus célèbres, depuis...
0.5;J'y pense !\NVu qu'on est dans le même hôtel,
0.5;tu peux passer\Ndans ma chambre, ce soir ?
0.5;En fait, je comptais demander\Nau mari de Yukiko, ton papa.
0.5;On dirait\Nune vieille scène de crime...
0.5;T'inquiète !\NÇa ne va pas te couler dessus !
0.5;Ce plafond rend hommage\Nà des hommes morts en temps de guerre.
0.5;C'est quoi le numéro\Nde la chambre de Mlle Kurachi ?
0.5;Ils sont tous amis\Ndepuis la fac, après tout.
0.5;Et si j'avais été sur l'affiche\Navec ces 5 vedettes,
0.5;ça aurait vraiment fait\Ncelle qu'on impose, non ?
0.5;J'ai cru\Nque ça ferait une bonne pub...
0.5;Vous êtes lycéens ?\NEn voyage scolaire ?
0.5;Un double rencard\Nen voyage scolaire...
0.5;Désolé, elles voulaient toutes\Nvous rencontrer...
0.5;Elle aussi est détective !\NEt lycéenne, de surcroît !
0.5;Ah bon ?\NÇa s'annonce bien, alors !
0.5;Vous le gardez même\Ndans votre chambre ?
0.5;Je me suis fait une bosse\Nen tombant pendant le tournage.
0.5;Je suis la vedette\Nde ce film fantastico-médiévale !\N
0.5;Le plus vendeur,\Nc'est la musique que j'ai composée !\N
0.5;N'importe quoi,\Nc'est le rôle principal !
0.5;C'est faux !\NUn film doit tout à son réalisateur !
0.5;mes mauvaises fréquentations\Nde l'université.
0.5;Voilà le message codé\Nque j'ai reçu la semaine dernière.
0.5;les quatre carrés noirs\Nau début du message ?
0.5;C'est la signature de Dekuri,\Nl'auteur de ce message.
0.5;Il mettait cette marque\Nsur ses cahiers ou son sac.
0.5;Il suffit de lui demander\Nle sens de ce message, alors !
0.5;Dekuri s'est jeté\Nde la plateforme du Kiyomizu,
0.5;d'un dernier message\Nqu'il m'adressait
0.5;On comptait aller dîner\Nau petit salon de l'hôtel.
0.5;Maile-moi\Nquand tu auras décodé le message.
0.5;Il paraît bien vide,\Nce message codé.
0.5;Mais pourquoi avoir joint\Nune feuille d'Aralia au message ?
0.5;On représente souvent\Nles tengu avec...
0.5;Le message n'est pas encore décodé,\Nvoyons !
0.5;dîner ensemble\Nau petit salon de l'hôtel ?
0.5;Si, mais on était retournés\Nse préparer dans nos chambres avant.
0.5;On devait se retrouver ici\Ndans 10 minutes et y aller ensemble.
0.5;Et comme il ne répondait pas\Nà nos coups de sonnette,
0.5;on a demandé\Nau garçon d'étage d'ouvrir.
0.5;les traces de pas au plafond\Nvont jusqu'à la fenêtre.
0.5;qu'il a soulevé sa victime là-haut\Navant de la tuer
0.5;et qu'il a marché au plafond\Njusqu'à l'extérieur
0.5;capable de voler et de soulever\Nfacilement un corps humain
0.5;Un démon ailé\Naux pouvoirs magiques...
0.5;Qu'est-ce que tu racontes ?\NÇa n'existe pas !
0.5;Il n'existe que dans les films,\Ncomme celui qu'on vient de tourner !
0.5;a été tué\Npar une créature surnaturelle ?
0.5;En tout cas, c'est ce que l'assassin\Nveut faire croire à tout prix.
0.5;Il a laissé une feuille d'Aralia,\Nsi chère au tengu,
0.5;Il se pourrait que celui reçu\Npar M. Nishiki la semaine dernière
0.5;Attendez ! Tu veux dire\Nque ce nouveau message signifie...
0.5;Mais pas du tout !\NPas vrai ?
0.5;l'assassin doit être frustré\Npar votre film,
0.5;Le terrifiant tengu écarlate,\Nqui sort ce week-end.
0.5;Nishiki les trouvait faciles\Nà fixer et détacher.
